user_id,total_orders,max_order_number,avg_days_between_orders,prior_order_items,prior_unique_products,prior_reordered_items,prior_orders,order_id,latest_order_number,latest_order_dow,latest_order_hour,latest_days_since_prior_order
147766,7,7,19.833333333333332,164,164,79,6,2342782,7,2,8,30.0
147767,4,4,11.333333333333334,105,105,31,3,2317553,4,1,10,9.0
147768,4,4,21.0,6,6,2,3,44766,4,1,17,16.0
147769,4,4,25.333333333333332,7,7,4,3,1087623,4,3,17,29.0
147770,23,23,14.045454545454545,280,270,147,22,155897,23,2,20,19.0
147771,4,4,12.333333333333334,71,71,17,3,1911519,4,0,15,0.0
147772,6,6,17.0,53,53,18,5,3336260,6,1,15,15.0
147773,4,4,16.0,26,26,6,3,3318720,4,1,7,30.0
147774,6,6,10.8,47,47,15,5,2525172,6,2,8,22.0
147775,5,5,16.0,16,16,6,4,1842250,5,2,16,30.0
147776,8,8,17.142857142857142,53,52,10,7,644201,8,2,13,5.0
147777,11,11,20.7,41,41,21,10,3105188,11,6,8,30.0
147778,4,4,21.666666666666668,44,44,13,3,2630746,4,0,13,30.0
147779,4,4,27.666666666666668,5,5,1,3,1532549,4,5,14,30.0
147780,5,5,29.5,29,29,3,4,806768,5,0,17,28.0
147781,9,9,19.375,38,38,7,8,3365977,9,0,17,30.0
147782,5,5,19.5,102,102,37,4,655707,5,1,10,30.0
147783,22,22,16.38095238095238,62,62,47,21,2652895,22,3,15,26.0
147784,8,8,5.428571428571429,83,83,26,7,1167330,8,0,12,7.0
147785,11,11,22.4,127,127,65,10,994548,11,0,8,8.0
147786,10,10,10.88888888888889,86,84,24,9,838923,10,5,15,13.0
147787,8,8,20.857142857142858,28,28,16,7,585161,8,4,18,30.0
147788,98,98,3.6597938144329896,806,715,732,97,2582866,98,5,11,1.0
147789,37,37,9.472222222222221,494,491,357,36,137477,37,2,15,10.0
147790,7,7,24.833333333333332,74,74,18,6,2516015,7,0,16,15.0
147791,44,44,8.023255813953488,401,400,238,43,522673,44,4,15,3.0
147792,41,41,8.875,942,931,689,40,3105895,41,5,23,9.0
147793,43,43,7.523809523809524,293,291,210,42,2970030,43,0,21,8.0
147794,10,10,11.444444444444445,117,117,40,9,397700,10,5,9,1.0
147795,16,16,14.066666666666666,75,69,52,15,680171,16,4,19,6.0
147796,7,7,20.333333333333332,49,49,18,6,2848419,7,6,10,20.0
147797,38,38,9.486486486486486,146,144,95,37,1810046,38,6,8,8.0
147798,6,6,10.2,47,41,31,5,3413256,6,6,17,9.0
147799,7,7,23.333333333333332,7,7,2,6,2100679,7,5,19,30.0
147800,8,8,20.857142857142858,64,64,25,7,2683380,8,3,19,21.0
147801,35,35,9.852941176470589,203,200,115,34,204369,35,1,17,24.0
147802,57,57,6.5,340,307,291,56,1400258,57,2,11,7.0
147803,8,8,25.571428571428573,81,81,15,7,2978342,8,3,12,27.0
147804,11,11,11.9,74,74,34,10,2612454,11,5,11,3.0
147805,40,40,9.282051282051283,388,381,260,39,476607,40,5,12,8.0
147806,4,4,29.333333333333332,72,72,24,3,2250321,4,4,16,30.0
147807,4,4,28.333333333333332,24,24,3,3,1257035,4,4,9,25.0
147808,5,5,4.25,8,8,4,4,2323296,5,1,17,13.0
147809,5,5,21.25,53,53,9,4,3159382,5,3,17,30.0
147810,11,11,12.7,160,160,58,10,1951344,11,2,14,8.0
147811,7,7,23.833333333333332,60,60,20,6,3215799,7,0,15,30.0
147812,22,22,9.857142857142858,78,78,24,21,1228732,22,3,18,7.0
147813,6,6,21.2,37,37,9,5,655139,6,0,15,1.0
147814,6,6,10.4,41,41,19,5,363128,6,1,11,7.0
147815,6,6,17.2,12,12,0,5,1185321,6,1,18,30.0
147816,7,7,7.333333333333333,90,90,45,6,280500,7,2,20,8.0
147817,11,11,14.7,48,48,18,10,838023,11,2,17,12.0
147818,18,18,19.88235294117647,194,191,124,17,1891989,18,6,9,14.0
147819,38,38,2.675675675675676,109,109,54,37,2573894,38,0,10,1.0
147820,11,11,13.6,106,98,47,10,2252849,11,1,18,11.0
147821,9,9,21.0,36,35,10,8,372648,9,0,16,12.0
147822,6,6,19.6,46,46,12,5,1916608,6,0,12,30.0
147823,14,14,18.615384615384617,140,140,35,13,332685,14,1,14,30.0
147824,26,26,14.24,480,475,313,25,1858886,26,6,4,8.0
147825,17,17,16.6875,90,90,47,16,3136799,17,0,2,1.0
147826,11,11,18.8,66,66,23,10,608749,11,4,11,3.0
147827,11,11,18.6,57,57,13,10,2530278,11,4,14,30.0
147828,8,8,26.142857142857142,83,83,61,7,2414243,8,1,18,23.0
147829,5,5,30.0,12,12,3,4,3419113,5,3,11,30.0
147830,15,15,6.5,66,62,50,14,202159,15,5,6,7.0
147831,9,9,22.5,120,120,33,8,2218096,9,1,20,30.0
147832,5,5,15.5,19,19,4,4,1229245,5,3,22,22.0
147833,4,4,23.333333333333332,31,31,4,3,1733701,4,1,15,10.0
147834,100,100,2.3737373737373737,606,574,470,99,2720910,100,3,11,4.0
147835,11,11,20.0,72,72,18,10,2197709,11,2,12,30.0
147836,6,6,27.6,87,87,42,5,1256383,6,2,10,30.0
147837,27,27,14.0,109,106,82,26,2705159,27,1,15,22.0
147838,4,4,19.0,21,21,3,3,2029249,4,6,13,6.0
147839,11,11,14.7,124,124,52,10,2248231,11,6,19,30.0
147840,26,26,14.36,149,147,114,25,1707494,26,3,13,9.0
147841,18,18,11.882352941176471,194,190,87,17,1989918,18,4,15,30.0
147842,10,10,24.333333333333332,92,92,43,9,170046,10,6,13,30.0
147843,17,17,16.625,412,412,241,16,1338274,17,1,16,6.0
147844,5,5,20.0,26,26,4,4,799779,5,5,10,30.0
147845,7,7,28.0,55,55,22,6,370172,7,5,17,30.0
147846,22,22,16.095238095238095,228,224,157,21,2338686,22,5,14,19.0
147847,5,5,19.75,29,29,6,4,123353,5,0,9,30.0
147848,50,50,6.8979591836734695,485,480,244,49,1460386,50,6,10,5.0
147849,36,36,8.885714285714286,409,404,299,35,2569854,36,0,18,30.0
147850,10,10,17.666666666666668,68,68,38,9,1397302,10,5,13,30.0
147851,4,4,24.666666666666668,21,21,3,3,1353054,4,3,16,14.0
147852,8,8,16.857142857142858,22,22,7,7,2393872,8,5,13,30.0
147853,87,87,4.232558139534884,568,547,384,86,2608915,87,4,10,1.0
147854,4,4,20.333333333333332,71,71,11,3,1536431,4,5,17,25.0
147855,67,67,5.53030303030303,1930,1832,1586,66,23566,67,6,22,6.0
147856,13,13,7.833333333333333,140,133,74,12,2380713,13,6,15,19.0
147857,65,65,5.703125,813,793,653,64,41492,65,5,9,8.0
147858,15,15,11.785714285714286,98,98,38,14,1461613,15,0,20,5.0
147859,8,8,16.857142857142858,23,23,9,7,1676739,8,2,8,30.0
147860,7,7,7.5,64,64,30,6,630523,7,5,18,21.0
147861,16,16,19.6,393,393,155,15,3116658,16,1,9,19.0
147862,16,16,12.2,91,91,37,15,2292197,16,3,17,2.0
147863,17,17,19.625,205,205,136,16,741198,17,4,7,30.0
147864,5,5,25.5,20,20,5,4,1255779,5,0,9,30.0
147865,5,5,13.0,21,21,0,4,2392643,5,4,15,30.0
147866,4,4,20.0,67,67,32,3,1116950,4,0,16,20.0
147867,31,31,6.766666666666667,461,451,335,30,3006569,31,6,11,7.0
147868,37,37,8.694444444444445,257,250,122,36,1490112,37,1,20,23.0
147869,4,4,9.0,18,18,0,3,2051975,4,0,11,6.0
147870,23,23,13.5,137,135,69,22,2765874,23,0,14,30.0
147871,4,4,29.333333333333332,17,17,6,3,3083292,4,1,19,30.0
147872,11,11,23.7,417,417,297,10,299820,11,1,15,30.0
147873,43,43,8.452380952380953,592,551,461,42,527049,43,1,15,10.0
147874,22,22,15.0,246,243,121,21,3255114,22,0,9,14.0
147875,12,12,24.545454545454547,94,94,56,11,541257,12,2,10,30.0
147876,5,5,8.75,11,11,0,4,1467384,5,3,10,7.0
147877,5,5,20.0,46,46,8,4,2330378,5,3,1,10.0
147878,6,6,19.2,81,81,42,5,2403570,6,3,20,30.0
147879,19,19,7.611111111111111,112,112,52,18,3220643,19,4,16,27.0
147880,30,30,8.620689655172415,260,256,133,29,228912,30,5,11,1.0
147881,4,4,11.333333333333334,26,23,8,3,2250639,4,0,15,21.0
147882,23,23,10.818181818181818,133,129,80,22,50525,23,3,20,7.0
147883,76,76,4.8533333333333335,1062,1012,881,75,2367763,76,3,13,2.0
147884,6,6,11.0,82,82,24,5,2909123,6,4,20,6.0
147885,75,75,4.472972972972973,1423,1407,988,74,3053293,75,6,12,3.0
147886,10,10,21.555555555555557,84,84,27,9,2281412,10,6,20,30.0
147887,16,16,19.333333333333332,153,152,82,15,2357474,16,4,7,23.0
147888,9,9,21.875,77,77,29,8,1645417,9,0,14,30.0
147889,18,18,5.764705882352941,77,76,35,17,1728260,18,0,11,6.0
147890,15,15,6.5,142,141,50,14,2823935,15,3,14,4.0
147891,6,6,8.0,56,56,5,5,2360412,6,1,12,5.0
147892,37,37,6.611111111111111,243,242,82,36,2000726,37,0,19,2.0
147893,10,10,23.11111111111111,105,102,59,9,743239,10,3,11,30.0
147894,4,4,24.0,31,31,5,3,1793899,4,1,15,30.0
147895,12,12,5.636363636363637,99,99,47,11,1422046,12,3,15,7.0
147896,62,62,5.557377049180328,400,397,200,61,1636161,62,4,13,6.0
147897,8,8,24.142857142857142,54,54,16,7,196148,8,1,18,30.0
147898,7,7,12.333333333333334,33,33,10,6,3367240,7,3,15,3.0
147899,8,8,7.428571428571429,114,114,43,7,247596,8,2,15,11.0
147900,58,58,6.350877192982456,350,324,276,57,2218739,58,6,8,5.0
147901,10,10,19.11111111111111,72,72,27,9,88496,10,5,14,30.0
147902,9,9,5.625,78,78,28,8,123375,9,0,17,10.0
147903,70,70,4.666666666666667,953,918,684,69,2297718,70,5,14,5.0
147904,8,8,14.428571428571429,25,25,5,7,2291006,8,3,9,26.0
147905,15,15,19.357142857142858,124,121,42,14,2559146,15,0,15,14.0
147906,19,19,3.388888888888889,109,109,51,18,523709,19,6,19,4.0
147907,11,11,12.0,70,67,33,10,2393884,11,6,10,2.0
147908,53,53,6.711538461538462,437,433,308,52,3387577,53,2,19,5.0
147909,13,13,14.583333333333334,165,160,114,12,1383389,13,1,19,13.0
147910,4,4,16.666666666666668,34,34,1,3,147460,4,1,15,30.0
147911,4,4,9.666666666666666,25,25,10,3,2235024,4,0,12,14.0
147912,30,30,5.689655172413793,303,303,175,29,1323609,30,2,17,4.0
147913,4,4,27.0,30,30,2,3,992830,4,5,17,30.0
147914,7,7,8.166666666666666,46,46,33,6,696878,7,0,9,7.0
147915,8,8,25.571428571428573,38,38,14,7,2442647,8,3,15,24.0
147916,29,29,11.642857142857142,337,335,221,28,1229854,29,5,9,8.0
147917,4,4,14.0,93,93,22,3,1877099,4,5,19,10.0
147918,11,11,12.1,50,48,32,10,1619904,11,3,11,20.0
147919,41,41,7.1,140,138,79,40,140879,41,3,11,5.0
147920,4,4,10.666666666666666,94,94,32,3,1476041,4,3,18,13.0
147921,6,6,8.2,41,41,6,5,1889418,6,5,12,30.0
147922,11,11,15.6,32,32,14,10,426369,11,4,17,30.0
147923,9,9,24.125,63,63,28,8,2409763,9,1,10,30.0
147924,8,8,20.857142857142858,20,19,11,7,110107,8,3,14,14.0
147925,24,24,6.695652173913044,244,244,181,23,1629104,24,2,20,12.0
147926,4,4,29.666666666666668,18,18,1,3,3304175,4,3,11,30.0
147927,9,9,22.625,13,13,2,8,909044,9,2,23,0.0
147928,4,4,22.666666666666668,23,23,1,3,1415319,4,3,15,30.0
147929,4,4,20.0,7,7,2,3,2834658,4,0,9,8.0
147930,14,14,9.0,150,150,65,13,328607,14,6,15,7.0
147931,31,31,4.066666666666666,304,300,173,30,610598,31,6,18,3.0
147932,4,4,21.333333333333332,8,8,1,3,85667,4,3,5,30.0
147933,9,9,15.5,75,75,48,8,175158,9,5,17,20.0
147934,12,12,15.181818181818182,146,143,80,11,892436,12,2,9,30.0
147935,7,7,14.666666666666666,78,78,18,6,3332641,7,0,8,22.0
147936,83,83,4.439024390243903,750,727,586,82,993629,83,6,16,5.0
147937,11,11,12.4,74,74,24,10,1938849,11,5,14,4.0
147938,13,13,11.583333333333334,68,68,15,12,1423638,13,0,5,6.0
147939,13,13,16.25,117,113,71,12,626958,13,5,22,5.0
147940,4,4,22.0,8,8,1,3,1379930,4,6,15,30.0
147941,7,7,20.333333333333332,230,230,89,6,244163,7,1,11,0.0
147942,11,11,17.7,92,92,50,10,1612988,11,3,14,30.0
147943,10,10,20.77777777777778,22,21,12,9,820158,10,1,15,7.0
147944,44,44,7.813953488372093,101,95,86,43,347520,44,1,10,7.0
147945,12,12,6.454545454545454,104,104,31,11,1414593,12,0,16,21.0
147946,4,4,29.333333333333332,5,5,2,3,1619021,4,3,10,30.0
147947,10,10,23.77777777777778,59,59,33,9,2769245,10,0,12,22.0
147948,4,4,19.333333333333332,34,34,13,3,184078,4,2,7,15.0
147949,5,5,10.75,36,36,17,4,2762891,5,0,11,7.0
147950,36,36,10.142857142857142,291,279,145,35,1590777,36,2,14,20.0
147951,12,12,23.818181818181817,115,115,62,11,1660948,12,5,13,24.0
147952,5,5,23.75,53,53,22,4,3341700,5,3,16,30.0
147953,41,41,9.1,346,330,295,40,381721,41,0,10,4.0
147954,7,7,14.666666666666666,40,40,4,6,689114,7,6,10,17.0
147955,4,4,30.0,52,52,16,3,3020026,4,1,14,30.0
147956,6,6,21.8,6,6,0,5,1889514,6,3,7,24.0
147957,9,9,12.75,27,27,3,8,2815478,9,3,12,18.0
147958,19,19,14.88888888888889,251,251,124,18,171573,19,2,11,14.0
147959,17,17,7.1875,82,82,22,16,943137,17,0,15,4.0
147960,5,5,19.5,33,33,13,4,927590,5,1,8,29.0
147961,4,4,22.0,37,37,4,3,1195955,4,4,20,30.0
147962,7,7,20.166666666666668,19,19,2,6,1696544,7,5,2,30.0
147963,20,20,12.368421052631579,130,126,80,19,1684136,20,0,17,21.0
147964,4,4,26.333333333333332,7,7,0,3,2121712,4,6,18,30.0
147965,4,4,29.666666666666668,11,10,3,3,1213336,4,5,10,29.0
147966,8,8,11.142857142857142,95,95,50,7,684268,8,1,9,11.0
147967,6,6,21.8,95,95,29,5,1520143,6,0,11,28.0
147968,7,7,6.0,46,46,8,6,2658118,7,3,12,2.0
147969,5,5,19.75,33,33,6,4,3057947,5,1,10,29.0
147970,16,16,16.133333333333333,110,110,53,15,302168,16,2,15,6.0
147971,12,12,14.909090909090908,62,62,17,11,2929161,12,6,16,7.0
147972,23,23,14.227272727272727,491,480,370,22,281238,23,3,19,14.0
147973,4,4,4.666666666666667,17,17,0,3,2894297,4,6,18,2.0
147974,8,8,21.428571428571427,60,60,9,7,1757876,8,3,15,30.0
147975,4,4,20.0,27,27,10,3,2688172,4,0,17,30.0
147976,12,12,7.545454545454546,110,110,39,11,482663,12,1,7,6.0
147977,4,4,8.666666666666666,16,16,5,3,1831182,4,5,11,6.0
147978,5,5,28.5,20,20,1,4,2587094,5,2,20,30.0
147979,38,38,9.594594594594595,179,174,131,37,834306,38,0,1,5.0
147980,43,43,7.738095238095238,712,708,429,42,1410552,43,1,9,6.0
147981,4,4,6.0,21,21,5,3,1005754,4,6,21,5.0
147982,6,6,26.2,37,37,7,5,2482121,6,6,12,30.0
147983,6,6,22.0,57,56,2,5,2374642,6,5,17,15.0
147984,8,8,12.142857142857142,44,44,17,7,57478,8,0,17,15.0
147985,7,7,17.5,46,46,9,6,752166,7,6,13,9.0
147986,4,4,6.333333333333333,34,34,12,3,1343080,4,2,16,8.0
147987,12,12,21.90909090909091,130,130,57,11,3196875,12,2,15,30.0
147988,14,14,12.76923076923077,211,200,125,13,2575542,14,4,16,2.0
147989,4,4,18.0,29,29,6,3,1055427,4,2,14,19.0
147990,85,85,4.345238095238095,1044,1009,796,84,2979153,85,0,17,6.0
147991,6,6,10.0,27,27,6,5,1398827,6,3,7,8.0
147992,5,5,15.75,34,34,10,4,2099891,5,6,16,7.0
147993,4,4,16.666666666666668,39,39,6,3,1478906,4,3,17,30.0
147994,34,34,10.272727272727273,120,118,60,33,3360761,34,4,8,7.0
147995,17,17,14.9375,227,227,126,16,2542843,17,2,12,30.0
147996,11,11,19.2,119,119,59,10,1577411,11,3,4,30.0
147997,8,8,19.857142857142858,51,48,16,7,3246004,8,5,8,5.0
147998,29,29,11.357142857142858,727,719,562,28,235760,29,0,10,30.0
147999,13,13,14.916666666666666,127,127,22,12,2832782,13,5,16,14.0
148000,6,6,20.8,26,26,8,5,3152565,6,2,10,2.0
148001,4,4,9.666666666666666,40,40,7,3,2330520,4,5,14,8.0
148002,8,8,13.428571428571429,55,55,5,7,610206,8,2,14,30.0
148003,8,8,19.142857142857142,15,15,8,7,2608210,8,3,18,11.0
148004,15,15,18.0,137,136,47,14,3121135,15,3,10,30.0
148005,9,9,9.5,47,47,21,8,1764236,9,1,10,12.0
148006,50,50,6.775510204081633,801,782,549,49,125527,50,2,16,10.0
148007,44,44,5.441860465116279,287,286,162,43,2227408,44,5,19,7.0
148008,4,4,14.666666666666666,41,41,3,3,509354,4,0,18,7.0
148009,10,10,19.0,76,76,43,9,1206620,10,0,13,28.0
148010,12,12,14.090909090909092,43,43,6,11,875005,12,6,19,12.0
148011,11,11,17.0,85,85,30,10,882391,11,1,20,11.0
148012,8,8,11.285714285714286,258,240,142,7,2893277,8,2,17,15.0
148013,26,26,12.68,164,164,41,25,1883127,26,1,16,13.0
148014,4,4,29.666666666666668,25,25,5,3,1780973,4,3,22,29.0
148015,15,15,10.928571428571429,56,56,23,14,768412,15,0,11,2.0
148016,14,14,12.538461538461538,160,159,59,13,2925283,14,5,6,14.0
148017,27,27,13.153846153846153,290,290,171,26,3416160,27,1,12,15.0
148018,10,10,27.444444444444443,142,142,98,9,481116,10,6,11,20.0
148019,6,6,22.2,50,50,8,5,53832,6,5,14,30.0
148020,5,5,21.5,4,4,0,4,1421296,5,6,1,11.0
148021,5,5,29.25,36,36,12,4,1912910,5,1,19,30.0
148022,4,4,21.333333333333332,14,14,1,3,296374,4,0,14,30.0
148023,13,13,16.666666666666668,76,76,26,12,3251981,13,5,12,1.0
148024,100,100,2.2626262626262625,505,495,339,99,41909,100,6,8,2.0
148025,9,9,5.25,44,44,13,8,2307647,9,0,20,3.0
148026,9,9,16.125,38,38,8,8,2127202,9,1,17,30.0
148027,26,26,9.72,120,117,82,25,1403669,26,6,9,8.0
148028,27,27,6.884615384615385,400,398,274,26,1719096,27,1,12,2.0
148029,5,5,28.0,92,88,25,4,3409284,5,0,10,30.0
148030,5,5,18.25,50,50,11,4,2783045,5,1,8,23.0
148031,6,6,29.6,10,10,6,5,2341737,6,3,0,30.0
148032,7,7,20.833333333333332,44,41,17,6,44436,7,2,19,30.0
148033,5,5,8.25,14,14,7,4,1029700,5,2,10,20.0
148034,4,4,11.666666666666666,4,4,0,3,1883963,4,0,10,9.0
148035,8,8,6.571428571428571,111,111,33,7,1414338,8,5,18,8.0
148036,5,5,24.5,80,80,19,4,2958347,5,1,16,30.0
148037,5,5,14.25,24,24,7,4,2656142,5,3,21,24.0
148038,11,11,15.7,118,118,57,10,2750108,11,4,15,30.0
148039,16,16,14.533333333333333,238,235,121,15,394536,16,0,13,7.0
148040,25,25,13.875,207,206,142,24,2044468,25,6,11,6.0
148041,17,17,14.25,193,177,132,16,2187015,17,5,5,5.0
148042,4,4,13.0,41,41,10,3,2946877,4,3,14,20.0
148043,4,4,13.0,13,13,4,3,2781759,4,3,20,14.0
148044,15,15,10.714285714285714,56,56,23,14,1274741,15,2,13,22.0
148045,26,26,8.08,149,149,81,25,2643751,26,0,15,5.0
148046,17,17,7.75,189,189,103,16,73332,17,0,16,14.0
148047,4,4,30.0,10,10,3,3,129802,4,0,18,30.0
148048,15,15,15.285714285714286,232,230,77,14,1209833,15,1,10,28.0
148049,6,6,8.8,23,23,2,5,2900311,6,4,17,30.0
148050,20,20,15.631578947368421,195,194,86,19,482466,20,3,14,19.0
148051,4,4,30.0,9,9,1,3,1918920,4,5,14,30.0
148052,35,35,9.294117647058824,245,242,151,34,485925,35,5,17,6.0
148053,27,27,11.846153846153847,181,181,58,26,1561077,27,4,11,19.0
148054,100,100,3.1313131313131315,702,654,534,99,2619787,100,3,17,1.0
148055,25,25,14.416666666666666,252,250,150,24,976953,25,0,14,14.0
148056,17,17,16.8125,165,160,68,16,2970567,17,6,16,4.0
148057,19,19,12.722222222222221,146,146,59,18,1287873,19,3,13,30.0
148058,6,6,10.6,30,30,10,5,1355116,6,1,11,4.0
148059,4,4,30.0,20,20,2,3,2171073,4,0,15,30.0
148060,7,7,21.666666666666668,85,85,23,6,2774000,7,0,19,30.0
148061,14,14,18.923076923076923,167,167,96,13,2757474,14,4,10,14.0
148062,4,4,19.666666666666668,11,11,1,3,2404317,4,4,10,9.0
148063,15,15,12.785714285714286,196,190,133,14,67075,15,2,17,30.0
148064,7,7,24.166666666666668,67,67,12,6,824220,7,3,13,30.0
148065,8,8,24.857142857142858,56,56,23,7,217022,8,1,19,30.0
148066,17,17,18.9375,77,77,62,16,93408,17,2,18,5.0
148067,8,8,10.428571428571429,119,116,33,7,1121584,8,1,17,1.0
148068,17,17,14.75,81,81,32,16,374992,17,1,11,7.0
148069,7,7,19.5,65,65,5,6,711560,7,6,13,30.0
148070,15,15,14.285714285714286,77,77,12,14,2008583,15,4,10,30.0
148071,20,20,6.0,150,150,57,19,2452481,20,1,9,7.0
148072,4,4,24.333333333333332,21,21,5,3,3179142,4,5,11,13.0
148073,7,7,21.5,62,62,15,6,2205439,7,3,18,24.0
148074,8,8,12.142857142857142,107,107,51,7,2712557,8,0,11,10.0
148075,21,21,17.1,150,147,103,20,1761324,21,3,18,16.0
148076,16,16,17.066666666666666,276,269,87,15,928876,16,0,23,14.0
148077,13,13,5.0,82,82,26,12,808859,13,3,9,3.0
148078,10,10,21.555555555555557,99,98,37,9,2514186,10,5,16,15.0
148079,6,6,14.6,94,94,28,5,1322460,6,1,15,24.0
148080,13,13,22.0,284,284,183,12,3174981,13,6,16,14.0
148081,14,14,12.384615384615385,184,184,87,13,1466666,14,0,13,8.0
148082,36,36,8.6,232,231,150,35,1798483,36,1,8,4.0
148083,9,9,11.125,26,25,19,8,1799630,9,4,17,6.0
148084,12,12,26.454545454545453,25,25,19,11,2436420,12,3,9,5.0
148085,73,73,5.027777777777778,916,869,802,72,1568214,73,6,16,6.0
148086,13,13,14.583333333333334,65,65,44,12,484823,13,1,11,30.0
148087,8,8,4.714285714285714,27,27,7,7,2221272,8,0,10,7.0
148088,4,4,25.0,41,41,2,3,3408518,4,3,20,30.0
148089,9,9,26.625,39,39,20,8,1387539,9,3,12,30.0
148090,12,12,16.818181818181817,140,138,69,11,1170649,12,4,8,8.0
148091,5,5,19.0,58,58,12,4,3087074,5,2,17,15.0
148092,7,7,23.166666666666668,67,67,38,6,3395715,7,0,15,30.0
148093,17,17,10.4375,117,116,72,16,2935069,17,5,21,23.0
148094,4,4,23.333333333333332,15,15,3,3,2354236,4,5,8,30.0
148095,28,28,10.37037037037037,288,286,160,27,963135,28,0,13,6.0
148096,24,24,15.565217391304348,382,370,284,23,1279493,24,0,11,15.0
148097,7,7,25.833333333333332,41,41,16,6,3238836,7,1,8,30.0
148098,4,4,30.0,44,44,3,3,150651,4,6,10,30.0
148099,9,9,21.125,71,71,20,8,784716,9,0,16,30.0
148100,27,27,12.653846153846153,83,83,62,26,2974527,27,1,10,7.0
148101,43,43,8.571428571428571,103,99,86,42,2977904,43,1,15,11.0
148102,14,14,16.76923076923077,170,165,75,13,3260372,14,1,1,16.0
148103,9,9,23.0,56,56,26,8,1423812,9,4,10,30.0
148104,52,52,5.764705882352941,456,440,336,51,2342274,52,3,20,7.0
148105,63,63,5.838709677419355,589,582,389,62,1599272,63,0,15,13.0
148106,5,5,25.75,17,17,12,4,2948929,5,1,15,30.0
148107,28,28,6.037037037037037,174,170,111,27,2867674,28,5,16,2.0
148108,14,14,15.846153846153847,150,150,104,13,2714540,14,0,13,30.0
148109,7,7,29.333333333333332,77,77,23,6,1827376,7,2,10,30.0
148110,16,16,7.666666666666667,203,187,126,15,2045084,16,0,19,1.0
148111,9,9,23.0,12,12,4,8,1735484,9,5,9,30.0
148112,57,57,6.464285714285714,381,379,255,56,2024301,57,5,6,21.0
148113,25,25,10.25,140,139,52,24,141957,25,3,12,5.0
148114,9,9,22.375,149,149,45,8,121815,9,0,16,7.0
148115,5,5,25.25,62,62,12,4,1349269,5,4,16,30.0
148116,43,43,8.619047619047619,437,426,306,42,2948246,43,0,21,8.0
148117,23,23,11.636363636363637,119,119,52,22,351170,23,1,18,8.0
148118,5,5,30.0,13,13,6,4,2043281,5,1,16,30.0
148119,5,5,30.0,11,11,3,4,3114630,5,0,16,30.0
148120,16,16,18.333333333333332,39,38,19,15,168879,16,5,0,30.0
148121,26,26,10.68,92,90,41,25,746171,26,5,0,18.0
148122,25,25,12.0,235,230,92,24,1020680,25,4,14,30.0
148123,6,6,16.6,107,107,35,5,2135040,6,5,18,10.0
148124,30,30,12.137931034482758,508,498,350,29,1354640,30,2,14,11.0
148125,26,26,9.68,271,266,191,25,336358,26,0,11,1.0
148126,8,8,11.142857142857142,17,17,6,7,241873,8,3,17,8.0
148127,8,8,18.142857142857142,27,27,3,7,3232693,8,0,20,30.0
148128,5,5,4.5,37,37,3,4,3400242,5,5,9,6.0
148129,21,21,14.7,276,276,175,20,1983213,21,4,10,10.0
148130,30,30,12.03448275862069,482,474,333,29,2268427,30,3,12,25.0
148131,11,11,23.2,125,125,33,10,568798,11,5,14,30.0
148132,13,13,17.916666666666668,25,25,9,12,624606,13,2,6,12.0
148133,20,20,11.68421052631579,469,469,345,19,2472974,20,1,13,5.0
148134,4,4,22.333333333333332,20,20,0,3,3180429,4,5,15,7.0
148135,6,6,12.0,25,25,9,5,2910943,6,4,15,14.0
148136,24,24,13.565217391304348,249,246,159,23,364354,24,1,9,2.0
148137,7,7,20.0,57,57,11,6,20525,7,6,7,30.0
148138,12,12,18.454545454545453,139,139,67,11,853586,12,1,9,30.0
148139,16,16,13.666666666666666,464,464,271,15,508051,16,1,22,16.0
148140,5,5,23.25,47,47,13,4,3033014,5,1,11,30.0
148141,5,5,22.5,21,21,6,4,1528831,5,2,19,14.0
148142,10,10,11.11111111111111,113,113,49,9,3163335,10,5,18,24.0
148143,6,6,23.4,37,37,17,5,2910793,6,2,11,30.0
148144,4,4,23.0,38,38,2,3,2539238,4,2,21,18.0
148145,25,25,10.208333333333334,281,281,121,24,3108284,25,5,22,19.0
148146,4,4,26.0,42,42,6,3,953293,4,6,15,18.0
148147,10,10,20.444444444444443,144,144,63,9,1481559,10,1,18,30.0
148148,13,13,19.166666666666668,138,138,72,12,883721,13,3,12,30.0
148149,4,4,13.666666666666666,15,15,2,3,2321693,4,3,18,16.0
148150,11,11,7.7,214,214,88,10,2728814,11,5,19,7.0
148151,12,12,14.454545454545455,27,25,21,11,1300949,12,2,11,8.0
148152,7,7,22.666666666666668,106,106,31,6,1034264,7,6,8,7.0
148153,8,8,23.0,74,74,15,7,1987165,8,3,15,16.0
148154,5,5,21.5,47,47,9,4,3321310,5,0,12,30.0
148155,85,85,4.333333333333333,1106,1077,957,84,3355318,85,1,18,5.0
148156,16,16,14.266666666666667,380,374,234,15,1556330,16,0,17,12.0
148157,25,25,11.083333333333334,333,327,224,24,2647184,25,3,17,3.0
148158,7,7,9.833333333333334,120,120,64,6,2733094,7,2,17,25.0
148159,47,47,7.630434782608695,697,661,489,46,2175566,47,0,8,7.0
148160,24,24,12.043478260869565,187,187,72,23,3068642,24,4,21,3.0
148161,11,11,19.9,85,85,27,10,1971839,11,2,12,30.0
148162,100,100,3.6161616161616164,1149,1064,937,99,2964338,100,0,15,3.0
